"module"	"tf"	"color"	"odds_ratio"	"pval"	"fdr"	"Significance"	"Jaccard"	"size_intersection"
"MSX2"	"yellow"	"MSX2"	"yellow"	1.7906503066498	0.0163479905518103	0.0237644328480152	"*"	0.00838852097130243	19
"Msx3"	"yellow"	"Msx3"	"yellow"	1.79797297660083	0.0119410099634849	0.017881552558233	"*"	0.00845070422535211	21
"NOTO"	"yellow"	"NOTO"	"yellow"	1.64705716353445	0.0461109117723252	0.0607751593324286	""	0.00773320444659256	16
"Nkx3-1"	"yellow"	"Nkx3-1"	"yellow"	1.57771690259284	0.0271769873563259	0.037556096142919	"*"	0.00757805395574416	25
"OTX1"	"yellow"	"OTX1"	"yellow"	0.352951929088368	0.94068283256671	0.949379111289423	" "	0.00139082058414465	1
"PDX1"	"yellow"	"PDX1"	"yellow"	1.25395800412784	0.255580557824075	0.289395035876691	" "	0.00602688919796013	13
"PHOX2A"	"yellow"	"PHOX2A"	"yellow"	1.68766664048696	0.00427186824158933	0.00699118180963577	"**"	0.00798963506801987	37
"PITX3"	"yellow"	"PITX3"	"yellow"	1.74820860483035	0.00754001512337426	0.0117469918873036	"*"	0.00828220858895706	27
"PROP1"	"yellow"	"PROP1"	"yellow"	1.55051697247083	0.0104135288535157	0.0157310007250545	"*"	0.00741410488245931	41
"PRRX1"	"yellow"	"PRRX1"	"yellow"	1.15246801168527	0.319189461115704	0.35215480107318	" "	0.00571973307912297	18
"RAX2"	"yellow"	"RAX2"	"yellow"	1.51924074015954	0.0566418738068449	0.0734866745389674	""	0.00729394602479942	20
"RAX"	"yellow"	"RAX"	"yellow"	1.21309649293754	0.259226888164891	0.293227078955282	" "	0.00596072931276297	17
"RHOXF1"	"yellow"	"RHOXF1"	"yellow"	1.72493084835575	0.0070601125796398	0.0110647982865783	"*"	0.00818515382444256	29
"Shox2"	"yellow"	"Shox2"	"yellow"	1.07561549981342	0.441403062266601	0.474021138844843	" "	0.00528025995125914	13
"UNCX"	"yellow"	"UNCX"	"yellow"	1.15246801168527	0.319189461115704	0.35215480107318	" "	0.00571973307912297	18
"VAX1"	"yellow"	"VAX1"	"yellow"	1.43817991374144	0.0845607572701548	0.106050420157246	" "	0.00695652173913044	20
"VAX2"	"yellow"	"VAX2"	"yellow"	1.43817991374144	0.0845607572701548	0.106050420157246	" "	0.00695652173913044	20
"VENTX"	"yellow"	"VENTX"	"yellow"	1.76652774192438	0.0498628582604109	0.0654504849189441	""	0.00801068090787717	12
"VSX1"	"yellow"	"VSX1"	"yellow"	1.66405956058582	0.0381838164981713	0.0512476049912488	""	0.00783049286043298	17
"VSX2"	"yellow"	"VSX2"	"yellow"	1.66405956058582	0.0381838164981713	0.0512476049912488	""	0.00783049286043298	17
"ESR1"	"yellow"	"ESR1"	"yellow"	1.96927493559763	6.86482704775711e-05	0.000149015353374204	"***"	0.00889679715302491	50
"ESRRB"	"yellow"	"ESRRB"	"yellow"	1.52151626198491	0.0267521096518714	0.0370261109467459	"*"	0.00735113942661112	30
"NR2F1"	"yellow"	"NR2F1"	"yellow"	2.0796694157241	1.03183881518613e-06	2.85269335192905e-06	"***"	0.00866141732283465	77
"NR3C1"	"yellow"	"NR3C1"	"yellow"	1.68665924000661	0.0441393509179751	0.0584865999730186	""	0.00785751702462022	15
"NR3C2"	"yellow"	"NR3C2"	"yellow"	1.38651264342233	0.17484064984059	0.204597842793852	" "	0.0065252854812398	12
"Nr2f6(var.2)"	"yellow"	"Nr2f6(var.2)"	"yellow"	2.28837864180508	2.13464285536496e-08	7.23290039410563e-08	"***"	0.00905700586041556	85
"RARA"	"yellow"	"RARA"	"yellow"	2.36373458219682	3.08820550330528e-08	1.02239702905284e-07	"***"	0.00973402796819304	71
"RARA(var.2)"	"yellow"	"RARA(var.2)"	"yellow"	2.19298042084022	3.17319035432473e-05	7.20608829323058e-05	"***"	0.0099304865938431	40
"BCL6B"	"yellow"	"BCL6B"	"yellow"	2.1596568007354	5.12986453624721e-05	0.000112942811924459	"***"	0.00981873111782477	39
"EGR2"	"yellow"	"EGR2"	"yellow"	2.68835508269462	7.72404687462554e-08	2.43642239681634e-07	"***"	0.011660329531052	46
"EGR3"	"yellow"	"EGR3"	"yellow"	3.75361643300413	8.24904884796038e-18	7.12794259526461e-17	"***"	0.0133269871489767	84
"EGR4"	"yellow"	"EGR4"	"yellow"	2.94362112516149	5.01085580796374e-11	2.32420627942443e-10	"***"	0.0119025478891575	64
"GLIS1"	"yellow"	"GLIS1"	"yellow"	2.91501643528569	3.15402478790704e-06	8.21257414233387e-06	"***"	0.0128735632183908	28
"GLIS2"	"yellow"	"GLIS2"	"yellow"	3.49342773001841	3.17352167609821e-12	1.69506957305675e-11	"***"	0.0142895659207334	53
"GLIS3"	"yellow"	"GLIS3"	"yellow"	2.258830481929	8.78168781756453e-05	0.000187443179167472	"***"	0.0103026400515132	32
"HIC2"	"yellow"	"HIC2"	"yellow"	2.30191111499299	3.95961987069553e-07	1.14639447226606e-06	"***"	0.00988605898123324	59
"Hic1"	"yellow"	"Hic1"	"yellow"	2.31189409222611	3.7981579704142e-05	8.56019893029908e-05	"***"	0.0104873534855028	34
"KLF14"	"yellow"	"KLF14"	"yellow"	2.96798007870791	3.48940253641896e-13	2.01529880684017e-12	"***"	0.0108722510501606	88
"KLF16"	"yellow"	"KLF16"	"yellow"	4.33889470794995	7.91902313956664e-24	1.10079340287889e-22	"***"	0.0116508503241567	124
"Klf12"	"yellow"	"Klf12"	"yellow"	2.608529416215	4.53878000791758e-10	1.84457713803524e-09	"***"	0.0103331067301156	76
"SP8"	"yellow"	"SP8"	"yellow"	3.75859004623078	8.32061211684948e-20	8.16733768311804e-19	"***"	0.0112726194007713	114
"ZBED1"	"yellow"	"ZBED1"	"yellow"	1.83130259709863	0.230817068666011	0.263555407997211	" "	0.00596421471172962	3
"ZIC4"	"yellow"	"ZIC4"	"yellow"	3.40561847646136	1.95548672473418e-13	1.15624287713477e-12	"***"	0.0134397312053759	64
"ZNF143"	"yellow"	"ZNF143"	"yellow"	1.67222956269366	0.00636137977102545	0.0100223639053537	"*"	0.00794949731119944	34
"ZNF410"	"yellow"	"ZNF410"	"yellow"	1.63265740505066	0.0236098855467263	0.0330553167679534	"*"	0.00779396814639105	23
"CUX1"	"yellow"	"CUX1"	"yellow"	1.38653802696019	0.20050645418544	0.231604358434589	" "	0.00640614990390775	10
"CUX2"	"yellow"	"CUX2"	"yellow"	1.86396542991862	0.0216949149312499	0.0306039833697682	"*"	0.00855675984027382	15
"ONECUT2"	"yellow"	"ONECUT2"	"yellow"	1.21004980035373	0.21605785942823	0.247904378057103	" "	0.00603864734299517	25
"ONECUT3"	"yellow"	"ONECUT3"	"yellow"	1.54227785062467	0.00837768542197449	0.0129483839602064	"*"	0.00734003510451572	46
"E2F7"	"yellow"	"E2F7"	"yellow"	1.69621518938193	0.0183495793789342	0.0262572625639736	"*"	0.00804681784930505	22
"ELK3"	"yellow"	"ELK3"	"yellow"	0.901718614085054	0.676299913457821	0.701208805336392	" "	0.00450619601952685	12
"ERF"	"yellow"	"ERF"	"yellow"	1.24117027913814	0.225303070363539	0.257653690073378	" "	0.00609756097560976	18
"ERG"	"yellow"	"ERG"	"yellow"	1.09642379438235	0.410449277636133	0.44322580620008	" "	0.0053970701619121	14
"ETS1"	"yellow"	"ETS1"	"yellow"	1.25544508792622	0.212504912504846	0.244266047347635	" "	0.00615805679096818	18
"ETV2"	"yellow"	"ETV2"	"yellow"	1.25594273791915	0.212069825815523	0.243891197417853	" "	0.00616016427104723	18
"ETV3"	"yellow"	"ETV3"	"yellow"	1.06042617092173	0.456630723399283	0.488966296156745	" "	0.0052434456928839	14
"FEV"	"yellow"	"FEV"	"yellow"	1.02858946248519	0.502215888545969	0.533440511896478	" "	0.00508010941774131	13
"GCM2"	"yellow"	"GCM2"	"yellow"	1.64185429832024	0.0854129623502713	0.106790061307211	" "	0.00746268656716418	11
"LEF1"	"yellow"	"LEF1"	"yellow"	2.25664555378607	1.28069255738483e-06	3.51033673414238e-06	"***"	0.00983372072233149	55
"HSF2"	"yellow"	"HSF2"	"yellow"	2.20847128596383	3.31228049785033e-05	7.51432717099749e-05	"***"	0.0100076982294072	39
"HSF4"	"yellow"	"HSF4"	"yellow"	2.26598295731199	4.43773107255123e-05	9.87240769420442e-05	"***"	0.0102941176470588	35
"IRF7"	"yellow"	"IRF7"	"yellow"	1.61166198000568	0.00259469752899371	0.00444124900182633	"**"	0.00751565762004175	54
"MEF2D"	"yellow"	"MEF2D"	"yellow"	1.78837781653862	6.88463054330589e-05	0.000149300418177506	"***"	0.00771861260381045	79
"MEIS1"	"yellow"	"MEIS1"	"yellow"	2.23725136484462	3.10443872930627e-05	7.06788797170645e-05	"***"	0.0101360362763404	38
"MEIS2"	"yellow"	"MEIS2"	"yellow"	1.90971896311245	0.00258577072259534	0.00442935696683381	"**"	0.00893743793445879	27
"MEIS3"	"yellow"	"MEIS3"	"yellow"	2.02972474363227	0.000697241338900583	0.0013085334309933	"**"	0.00941028858218319	30
"MYBL1"	"yellow"	"MYBL1"	"yellow"	2.36060834173368	0.0249919761333837	0.0348269256454002	"*"	0.00948991696322657	8
"MYBL2"	"yellow"	"MYBL2"	"yellow"	2.33857460870298	0.0261901503724137	0.0362819910451636	"*"	0.0094228504122497	8
"NFKB1"	"yellow"	"NFKB1"	"yellow"	1.99368049058089	4.1092545287873e-05	9.20111219152173e-05	"***"	0.00894854586129754	52
"NFKB2"	"yellow"	"NFKB2"	"yellow"	2.08521962112103	2.53513861463224e-05	5.87029510558401e-05	"***"	0.00936768149882904	48
"PAX1"	"yellow"	"PAX1"	"yellow"	1.57782880959279	0.104092983526184	0.1280704217326	" "	0.00721784776902887	11
"PAX3"	"yellow"	"PAX3"	"yellow"	0.838165880147245	0.741809289691299	0.763998707008342	" "	0.00412465627864345	9
"PAX9"	"yellow"	"PAX9"	"yellow"	1.55582755177409	0.0906417777463442	0.113011865513269	" "	0.00725041829336308	13
"PKNOX2"	"yellow"	"PKNOX2"	"yellow"	1.81071562900935	0.00267207813480029	0.00455453988246995	"**"	0.00851970181043664	32
"POU1F1"	"yellow"	"POU1F1"	"yellow"	1.56902745655479	0.00543132645176616	0.00866997760274798	"**"	0.00741301059001513	49
"POU2F1"	"yellow"	"POU2F1"	"yellow"	1.30276014077896	0.0914423104471482	0.113883077785597	" "	0.00644374782305817	37
"POU3F1"	"yellow"	"POU3F1"	"yellow"	1.34312085388852	0.0581576388754878	0.0752568926298594	""	0.0065903028401067	42
"POU3F2"	"yellow"	"POU3F2"	"yellow"	1.12857116553427	0.286311850905193	0.320273905001802	" "	0.00573206681952178	35
"POU3F3"	"yellow"	"POU3F3"	"yellow"	1.35480467126208	0.0481882669067013	0.0633825103362901	""	0.00662251655629139	45
"POU3F4"	"yellow"	"POU3F4"	"yellow"	1.28455872505707	0.12606370141334	0.152544235611276	" "	0.00637077935867488	30
"POU4F1"	"yellow"	"POU4F1"	"yellow"	2.11235880854529	2.06504146040584e-06	5.49205322446616e-06	"***"	0.00907441016333938	65
"POU4F3"	"yellow"	"POU4F3"	"yellow"	1.90725895008107	5.43499922142265e-05	0.000119308761721863	"***"	0.00850021610718917	59
"POU5F1B"	"yellow"	"POU5F1B"	"yellow"	1.64075746039516	0.00585522329619075	0.00930020563298431	"**"	0.0077948717948718	38
"POU6F2"	"yellow"	"POU6F2"	"yellow"	1.30586583954973	0.152428486081864	0.180781638500907	" "	0.00641221374045802	21
"PROX1"	"yellow"	"PROX1"	"yellow"	2.04034001850206	0.00397187168304796	0.00654087478047192	"**"	0.00940733772342427	20
"RFX2"	"yellow"	"RFX2"	"yellow"	1.66958520696959	0.0419181970412873	0.0557746284057081	""	0.0078239608801956	16
"SMAD3"	"yellow"	"SMAD3"	"yellow"	2.30483495180366	0.00508099960657942	0.008171956248311	"**"	0.0101670297748729	14
"TGIF1"	"yellow"	"TGIF1"	"yellow"	1.39283405757468	0.0997187916814177	0.123128637673386	" "	0.00677856681730148	21
"TGIF2"	"yellow"	"TGIF2"	"yellow"	1.50181519603959	0.0531802384246417	0.06941812399787	""	0.00724399078037537	22
"RFX4"	"yellow"	"RFX4"	"yellow"	1.43690300876405	0.0907371118280252	0.113067737344722	" "	0.00693683826213947	19
"RFX5"	"yellow"	"RFX5"	"yellow"	1.70075242905533	0.0286770181210683	0.0394948717261236	"*"	0.00800355713650511	18
"RUNX2"	"yellow"	"RUNX2"	"yellow"	1.04953520552569	0.482594872642496	0.514308249987574	" "	0.00509967547519703	11
"EOMES"	"yellow"	"EOMES"	"yellow"	2.27962647518339	1.18343323874981e-05	2.85555103862218e-05	"***"	0.0102448775612194	41
"MGA"	"yellow"	"MGA"	"yellow"	1.92317181907922	6.64626561290355e-05	0.000144481228185315	"***"	0.0086342229199372	55
"TBR1"	"yellow"	"TBR1"	"yellow"	1.828330380309	0.00233515907643878	0.00403558765488031	"**"	0.00859060402684564	32
"TBX15"	"yellow"	"TBX15"	"yellow"	1.90350529044102	0.000197255703568587	0.000399509741707239	"***"	0.0087037037037037	47
"TBX19"	"yellow"	"TBX19"	"yellow"	2.08890823926984	0.0046942198476913	0.00761280001386459	"**"	0.00954907161803713	18
"TBX1"	"yellow"	"TBX1"	"yellow"	1.73847606566804	0.0015654910529757	0.00278392449468384	"**"	0.00812854442344045	43
"TBX4"	"yellow"	"TBX4"	"yellow"	1.62619765420964	0.00569054778784875	0.00905470739367615	"**"	0.0077205172746574	40
"TBX5"	"yellow"	"TBX5"	"yellow"	1.77524278117594	0.000526940428177583	0.00100452321939517	"**"	0.00816	51
"TEAD3"	"yellow"	"TEAD3"	"yellow"	2.19695279463474	1.79445903182888e-05	4.22070342956702e-05	"***"	0.00988960441582337	43
"TFAP2A(var.2)"	"yellow"	"TFAP2A(var.2)"	"yellow"	3.10050415356766	2.64526682692392e-12	1.41798973860018e-11	"***"	0.0122390208783297	68
"TFAP2B"	"yellow"	"TFAP2B"	"yellow"	3.02078519236181	1.23279032270319e-10	5.40977400433283e-10	"***"	0.0124617402710975	57
"TFAP2B(var.2)"	"yellow"	"TFAP2B(var.2)"	"yellow"	3.16391441572386	5.93043480807901e-12	3.07942299315101e-11	"***"	0.0127310061601643	62
"TFAP2B(var.3)"	"yellow"	"TFAP2B(var.3)"	"yellow"	2.97289704759594	1.61222043124659e-10	6.91879065221452e-10	"***"	0.0122543841115572	58
"TFAP2C"	"yellow"	"TFAP2C"	"yellow"	3.18921331824963	1.05336861980786e-11	5.32153266620766e-11	"***"	0.012955643390426	59
"TFAP2C(var.3)"	"yellow"	"TFAP2C(var.3)"	"yellow"	3.25243852588551	9.66091652213866e-12	4.89165863722768e-11	"***"	0.0132650686525483	57
"Ascl2"	"yellow"	"Ascl2"	"yellow"	1.98133321942684	7.6945080130239e-05	0.000166058909673553	"***"	0.00897867564534231	48
"Atoh1"	"yellow"	"Atoh1"	"yellow"	0.595797133142511	0.918002415215245	0.928163273210625	" "	0.00288184438040346	5
"BHLHE40"	"yellow"	"BHLHE40"	"yellow"	1.66678653175523	0.061143633141839	0.0788472780014035	""	0.00768775872264932	13
"BHLHE23"	"yellow"	"BHLHE23"	"yellow"	0.446525793921812	0.976543220937533	0.981146454975623	" "	0.00219058050383352	4
"BHLHE22"	"yellow"	"BHLHE22"	"yellow"	0.586574340890353	0.906197563865867	0.917886466590546	" "	0.00275862068965517	4
"CLOCK"	"yellow"	"CLOCK"	"yellow"	0.634632721699439	0.871981040642751	0.885633568848866	" "	0.00294550810014728	4
"FIGLA"	"yellow"	"FIGLA"	"yellow"	1.92812759899151	7.74473859627902e-05	0.00016706240943106	"***"	0.00868994917199541	53
"HES5"	"yellow"	"HES5"	"yellow"	1.7689850687294	0.00657211350128283	0.0103289255729431	"*"	0.00836690424542919	27
"HES7"	"yellow"	"HES7"	"yellow"	2.15544226839794	0.000191693931220294	0.00038877301139195	"***"	0.00989486703772418	32
"HEY1"	"yellow"	"HEY1"	"yellow"	2.27116029528247	0.000380780427320408	0.000738143435550518	"***"	0.0103777501037775	25
"MAX"	"yellow"	"MAX"	"yellow"	2.10275270690075	0.00235700141016342	0.00407019224995813	"**"	0.00967296176877015	21
"MNT"	"yellow"	"MNT"	"yellow"	2.32373203802834	0.00045313295427307	0.00087348109531708	"***"	0.0105698529411765	23
"OLIG1"	"yellow"	"OLIG1"	"yellow"	0.507789692180532	0.951920050747169	0.95899035497284	" "	0.00244349419670128	4
"OLIG3"	"yellow"	"OLIG3"	"yellow"	0.295054723103919	0.99721752255528	0.999003050796202	" "	0.00148075024679171	3
"SREBF2(var.2)"	"yellow"	"SREBF2(var.2)"	"yellow"	1.57332669849036	0.085198505582784	0.106611269496377	" "	0.00731981981981982	13
"Tcf21"	"yellow"	"Tcf21"	"yellow"	2.43400091539514	1.14909906072361e-05	2.78019859232372e-05	"***"	0.0109477635283078	35
"ATF7"	"yellow"	"ATF7"	"yellow"	1.77642059975226	0.035662508119549	0.0481618985212288	"*"	0.00816802800466744	14
"CEBPB"	"yellow"	"CEBPB"	"yellow"	1.26711209347412	0.307606826991892	0.341395526311854	" "	0.00578034682080925	8
"CEBPE"	"yellow"	"CEBPE"	"yellow"	1.25210920518963	0.278466237055732	0.312384680967784	" "	0.00593311758360302	11
"CEBPG"	"yellow"	"CEBPG"	"yellow"	0.987227951675587	0.562648700096866	0.592986951173434	" "	0.00474683544303797	9
"CREB3L1"	"yellow"	"CREB3L1"	"yellow"	1.33211678699837	0.208144800936034	0.239808527410473	" "	0.00630583289542827	12
"Creb5"	"yellow"	"Creb5"	"yellow"	1.65222972973102	0.0506735780493109	0.0664561779515721	""	0.00772002058672156	15
"Mafb"	"yellow"	"Mafb"	"yellow"	1.5500372950637	0.0219489409841584	0.0309330792963139	"*"	0.00746825989544436	30
"NFE2"	"yellow"	"NFE2"	"yellow"	1.63329452664066	0.0287429803784936	0.0395735405026569	"*"	0.00777777777777778	21
"TEF"	"yellow"	"TEF"	"yellow"	0.841848654459307	0.722757371626209	0.74592160373505	" "	0.00402993667242372	7
"XBP1"	"yellow"	"XBP1"	"yellow"	1.54143742799278	0.143941496472664	0.171854398029246	" "	0.0069071373752878	9
"FOXB1"	"yellow"	"FOXB1"	"yellow"	1.88654417141763	4.20198967361336e-05	9.39465823131538e-05	"***"	0.00830989516747635	65
"FOXC1"	"yellow"	"FOXC1"	"yellow"	1.68151627210548	0.000719855976357017	0.00134758483905228	"**"	0.00765715697171792	62
"FOXC2"	"yellow"	"FOXC2"	"yellow"	1.8089817792176	5.92322042567933e-05	0.000129328461587028	"***"	0.00783990096967196	76
"FOXO4"	"yellow"	"FOXO4"	"yellow"	1.73744335911946	0.00341839443900691	0.00571562701120469	"**"	0.00820440693858415	35
"FOXO6"	"yellow"	"FOXO6"	"yellow"	1.73744335911946	0.00341839443900691	0.00571562701120469	"**"	0.00820440693858415	35
"FOXP3"	"yellow"	"FOXP3"	"yellow"	1.73744335911946	0.00341839443900691	0.00571562701120469	"**"	0.00820440693858415	35
"Foxj3"	"yellow"	"Foxj3"	"yellow"	1.72307477007429	0.00037929807856255	0.000735588474716626	"***"	0.00776981910889887	64
"Alx4"	"yellow"	"Alx4"	"yellow"	1.1453707563263	0.352667705193654	0.386234560422509	" "	0.0056044835868695	14
"Alx1"	"yellow"	"Alx1"	"yellow"	0.920344021874059	0.653362152714849	0.679156756979021	" "	0.00461483848065318	13
"RXRB"	"yellow"	"RXRB"	"yellow"	1.87901512658685	0.000570836244808293	0.00108127931940834	"**"	0.00871269875844043	40
"RXRG"	"yellow"	"RXRG"	"yellow"	1.81096195133784	0.00132987539664069	0.00239153164940286	"**"	0.00846891018497883	38
"Rarb"	"yellow"	"Rarb"	"yellow"	2.25554144330116	7.41571694455894e-08	2.34743628315741e-07	"***"	0.00920612147297944	77
"Rarb(var.2)"	"yellow"	"Rarb(var.2)"	"yellow"	1.9365525532877	0.00101977802010244	0.00186994117901619	"**"	0.00902425267907501	32
"Rarg"	"yellow"	"Rarg"	"yellow"	2.44537789912876	2.43346148882063e-09	9.13007009552484e-09	"***"	0.00961764015951208	82
"Rarg(var.2)"	"yellow"	"Rarg(var.2)"	"yellow"	1.88159286232899	0.000108615056516355	0.000228889356387573	"***"	0.00848372666975166	55
"TP63"	"yellow"	"TP63"	"yellow"	2.22862591420708	0.00316513589293999	0.005339673965472	"**"	0.010053222945003	17
"TP53"	"yellow"	"TP53"	"yellow"	2.3697257764953	0.000454572062654269	0.000875877982109561	"***"	0.0107369448511469	22
"TP73"	"yellow"	"TP73"	"yellow"	2.36293516666389	0.000104567796212327	0.00022150755127609	"***"	0.0107403145377829	28
"GMEB2"	"yellow"	"GMEB2"	"yellow"	1.11978702368949	0.504348813452465	0.535324944039182	" "	0.00431034482758621	3
"MTF1"	"yellow"	"MTF1"	"yellow"	2.47559640531359	8.56927653759039e-05	0.000183346471234487	"***"	0.0111827956989247	26
"E2F1"	"yellow"	"E2F1"	"yellow"	0.664815289744702	0.827025648444932	0.84515223799989	" "	0.002909796314258	3
"E2F8"	"yellow"	"E2F8"	"yellow"	2.6734145314829	2.5347303629527e-07	7.48874792381274e-07	"***"	0.0117154811715481	42
"SOX21"	"yellow"	"SOX21"	"yellow"	1.2995181441025	0.135831520257922	0.163304293493005	" "	0.00641683778234086	25
"Sox11"	"yellow"	"Sox11"	"yellow"	1.76875821324219	0.00128817393411808	0.00232307273533945	"**"	0.00825796303578451	42
"Sox1"	"yellow"	"Sox1"	"yellow"	1.42042920907599	0.0921941895765185	0.114787536173713	" "	0.00688231245698555	20
"TFAP2A(var.3)"	"yellow"	"TFAP2A(var.3)"	"yellow"	3.06524804611541	1.00110417910003e-10	4.42343761663547e-10	"***"	0.0126582278481013	56
"ELK1"	"yellow"	"ELK1"	"yellow"	1.07553573834225	0.432570002697784	0.465652557016662	" "	0.0053323853537149	15
"HOXD12"	"yellow"	"HOXD12"	"yellow"	1.1922282296779	0.3408025306125	0.374891159258184	" "	0.0056369785794814	10
"Arx"	"yellow"	"Arx"	"yellow"	1.32300071002626	0.175354440671371	0.205091841245116	" "	0.00640256102440976	16
"BARX1"	"yellow"	"BARX1"	"yellow"	2.23028604616571	0.00121170393737064	0.00219667348062817	"**"	0.0101744186046512	21
"BSX"	"yellow"	"BSX"	"yellow"	1.7906503066498	0.0163479905518103	0.0237644328480152	"*"	0.00838852097130243	19
"Dlx1"	"yellow"	"Dlx1"	"yellow"	1.64718519465527	0.0296731512686209	0.0407664288147167	"*"	0.00782166601486117	20
"Dlx3"	"yellow"	"Dlx3"	"yellow"	1.50107754949283	0.0851210332278562	0.10654411206037	" "	0.0071396697902722	16
"Dlx4"	"yellow"	"Dlx4"	"yellow"	1.50107754949283	0.0851210332278562	0.10654411206037	" "	0.0071396697902722	16
"DLX6"	"yellow"	"DLX6"	"yellow"	1.5688735571224	0.0582508161377691	0.0753339072616743	""	0.0074430823117338	17
"Dmbx1"	"yellow"	"Dmbx1"	"yellow"	1.68906168430462	0.0190917324815933	0.0272061746538083	"*"	0.00801749271137026	22
"DUXA"	"yellow"	"DUXA"	"yellow"	1.25165495858717	0.185090144022201	0.215745699125877	" "	0.00620113238069561	23
"Dlx2"	"yellow"	"Dlx2"	"yellow"	2.3212012950517	0.000281606991172209	0.000557238237173655	"***"	0.010575296108291	25
"EMX2"	"yellow"	"EMX2"	"yellow"	1.18594602734428	0.346460436353479	0.380740710316271	" "	0.00561167227833894	10
"EVX1"	"yellow"	"EVX1"	"yellow"	1.57851287453461	0.0930840553291014	0.11581664565558	" "	0.00728597449908925	12
"EVX2"	"yellow"	"EVX2"	"yellow"	1.91974781578066	0.0207951235051342	0.0294460527709524	"*"	0.00872274143302181	14
"GBX1"	"yellow"	"GBX1"	"yellow"	1.98647173766579	0.00908972977245288	0.0138575035631809	"*"	0.00911528150134048	17
"GBX2"	"yellow"	"GBX2"	"yellow"	1.51361240939724	0.0807946661283831	0.101869556504406	" "	0.00719101123595506	16
"GSC2"	"yellow"	"GSC2"	"yellow"	1.65521588215435	0.0317620364755102	0.0433435595318243	"*"	0.00783828382838284	19
"GSX1"	"yellow"	"GSX1"	"yellow"	1.32289874077445	0.146573203605471	0.174530901659507	" "	0.00647249190938511	20
"HESX1"	"yellow"	"HESX1"	"yellow"	2.17951077025589	0.00126511170713057	0.00228608801013986	"**"	0.00999091734786558	22
"HMBOX1"	"yellow"	"HMBOX1"	"yellow"	2.26459424150066	0.00101375508043604	0.00186194819041104	"**"	0.0103092783505155	21
"Hmx1"	"yellow"	"Hmx1"	"yellow"	1.46156869829997	0.0659276663918532	0.0845052218699699	""	0.00707623029913155	22
"Hmx2"	"yellow"	"Hmx2"	"yellow"	1.70251988627521	0.00454478564233739	0.00739188246188305	"**"	0.00806451612903226	35
"Hmx3"	"yellow"	"Hmx3"	"yellow"	1.39987834938255	0.0580168626559706	0.0750964364511637	""	0.00684931506849315	31
"HOXA10"	"yellow"	"HOXA10"	"yellow"	1.7151137480008	0.00118990326519398	0.00216065193306623	"**"	0.00796359499431172	49
"HOXB3"	"yellow"	"HOXB3"	"yellow"	1.04366022948098	0.476005232721085	0.508030788399362	" "	0.00519570488396259	15
