"gene_name"	"module"	"color"	"kME_turquoise"	"kME_red"	"kME_grey"	"kME_brown"	"kME_blue"	"kME_yellow"	"kME_green"
"MRPL45"	"MRPL45"	"grey"	"grey"	0.004949678031934	0.000621882796225624	0.037376166240128	0.0222693129877209	0.0604913200107425	0.0234070843990622	0.0236989411648454
"SOCS7"	"SOCS7"	"grey"	"grey"	0.0158930223037754	0.0428144374926009	0.0973259830502844	0.0610884767855775	0.106516242692855	0.0503180614640679	0.0537760900825965
"SRCIN1"	"SRCIN1"	"grey"	"grey"	-0.0402299904618936	-0.0505846089620401	0.0520026153090637	-0.0485254022043077	0.104056271460056	0.0886311992144426	0.0934754221643217
"MLLT6"	"MLLT6"	"blue"	"blue"	-0.0425202371747196	-0.0288741597501009	0.0568316101107049	-0.0376753711063256	0.1269600608571	0.077097076865673	0.095483969725203
"PCGF2"	"PCGF2"	"grey"	"grey"	-0.0398803983988527	-0.0254707535141397	0.0484376556766906	-0.0387164403127262	0.109856505349959	0.0594976727160564	0.0809842829137137
"PIP4K2B"	"PIP4K2B"	"grey"	"grey"	-0.0261395476910446	-0.0150141869271129	0.0571497519436717	-0.0278145763452466	0.116041508045614	0.0708082349414842	0.0828727084897379
"CWC25"	"CWC25"	"blue"	"blue"	-0.0844086377564232	-0.0283699329144169	0.0445903668729708	0.0469878580540141	0.13770956033752	0.00334143842984187	0.0388738175450152
"RPL23"	"RPL23"	"grey"	"grey"	-0.0790930347277503	-0.0416241076022687	-0.0346590744569319	-0.0370478053402167	0.025247470034667	-0.0362959672227834	-0.0145683386713681
"LASP1"	"LASP1"	"blue"	"blue"	-0.047333369885809	-0.0313155283693156	0.0828064812406578	-0.0174493375853732	0.179954569154143	0.0882507122401724	0.105499454730603
"RPL19"	"RPL19"	"grey"	"grey"	-0.0765016797678756	-0.061469132836837	-0.0791722677900291	-0.0672236226254326	-0.0421884840002161	-0.0578304405152459	-0.0319837411273243
"FBXL20"	"FBXL20"	"blue"	"blue"	-0.0113751050015088	0.0280003793704042	0.143641439723297	0.0820577661536026	0.202617922542171	0.100428032356121	0.111831276572714
"MED1"	"MED1"	"grey"	"grey"	-0.0295709700891227	-0.0143390657151538	0.0757894950329645	0.0221332759742586	0.133166926623294	0.0444352704892288	0.0662494405056874
"CDK12"	"CDK12"	"blue"	"blue"	0.00215500380385961	0.0347481175752697	0.143823978047197	0.135533835650409	0.207496610324258	0.0659107577626149	0.0719880246276396
"STARD3"	"STARD3"	"grey"	"grey"	-0.0461145678909931	-0.0295618476778125	0.0584456033086832	-0.0134198199498309	0.107664061696541	0.0453272135406349	0.05514809987263
"PSMD3"	"PSMD3"	"grey"	"grey"	-0.0454214065015042	-0.0116190440153116	0.043057503652871	0.0216343788699843	0.0893740406779739	0.020687922507701	0.0232982335156403
"MED24"	"MED24"	"blue"	"blue"	-0.0280884772932398	-0.00119389938115738	0.0707630406005135	0.0127712281743878	0.137870231449567	0.0656391499234268	0.0852416109834139
"NR1D1"	"NR1D1"	"blue"	"blue"	-0.0398084426489839	0.0375169845473627	0.0383410506855381	0.0731294861623431	0.165837084557198	0.00761592395350701	0.0588570217263297
"MSL1"	"MSL1"	"grey"	"grey"	-0.00795976164103132	-0.0159327398067774	0.0550637692781257	-0.00538669977190229	0.085028025302456	0.0604005075920215	0.0635404819757504
"CASC3"	"CASC3"	"blue"	"blue"	-0.0447210000508397	-0.00189016511792962	0.0778185736978844	0.0391195946960058	0.167685184858072	0.0414749100194869	0.0662708507766192
"WIPF2"	"WIPF2"	"grey"	"grey"	-0.000528812245870392	0.0111011349892368	0.0893222018403247	0.0571788178463328	0.137353992351544	0.0550042926728775	0.0726209936338096
"SMARCE1"	"SMARCE1"	"grey"	"grey"	0.0213706953940176	0.0454179648744856	0.0984158080707455	0.124973218455248	0.122912852775114	0.0280157852059922	0.0158485007158352
"EIF1"	"EIF1"	"grey"	"grey"	-0.0966429307658237	-0.0297746270517698	-0.0252721498241695	0.00306905520296189	0.0420234224073122	-0.0548057763002757	-0.0276594596210291
"JUP"	"JUP"	"blue"	"blue"	-0.0702506378868782	-0.052024765626901	0.0844971730896347	-0.0323336079140957	0.172748298133864	0.102021365931405	0.114890457959135
"P3H4"	"P3H4"	"grey"	"grey"	-0.048952768697139	-0.0320991946244434	0.0424401083831393	-0.0382595533787128	0.102648793460275	0.0446721597224902	0.0836311078009674
"NT5C3B"	"NT5C3B"	"grey"	"grey"	-0.0280900937353843	-0.0194743172936942	0.0337236358405084	-0.0182521257191357	0.0754917140548038	0.0368287560624087	0.0351238940056524
"KLHL11"	"KLHL11"	"grey"	"grey"	-0.00488835656086361	0.0201367268452368	0.0547767949682978	0.0529129017988617	0.0955550786017022	0.0299526015206459	0.0533647556895839
"ACLY"	"ACLY"	"green"	"green"	0.0459001837022172	-0.0258254786195612	0.111746932933445	-0.0256393724118395	0.14287712050528	0.211685922771557	0.241523383321076
"TTC25"	"TTC25"	"blue"	"blue"	-0.0560987339963835	-0.0435154359160243	0.0521622079951426	-0.0070100451333656	0.128426070287576	0.0419773961409159	0.0715237080195164
"CNP"	"CNP"	"grey"	"grey"	0.00995730277760375	0.000943899271203894	0.00146032929513989	-0.0241983177887464	-0.00469853248738285	0.0198048747596873	0.0193318897622526
"DNAJC7"	"DNAJC7"	"blue"	"blue"	-0.0550916156088388	0.00289051384241598	0.101641156770689	0.0534980894906287	0.177202660179029	0.0554227375928735	0.0758942630508047
"RAB5C"	"RAB5C"	"grey"	"grey"	-0.0109981116098242	-0.00132731825939267	0.0607720199017158	0.0307556821695612	0.0898893020964482	0.0334076181561601	0.0262956506600575
"STAT5B"	"STAT5B"	"yellow"	"yellow"	0.0586522205625883	-0.0263698447304709	0.0673745823360619	-0.0116486713196674	-0.00718577892010858	0.130535595790434	0.0176472437379457
"STAT3"	"STAT3"	"grey"	"grey"	0.0663436116683297	0.00723252292523068	0.0697207842985928	0.0540043159950658	0.0166857271885561	0.0927716872512594	0.0589594381857307
"ATP6V0A1"	"ATP6V0A1"	"blue"	"blue"	-0.0263573188756252	0.050499261611675	0.183682022571144	0.177284785857493	0.2837782875239	0.0660630193060992	0.104867546678213
"AC067852.3"	"AC067852.3"	"grey"	"grey"	-0.00457861747809024	0.0288902666034476	0.073210707245345	0.0654528716260435	0.105956935437273	0.0251359521222789	0.0303540287285274
"NAGLU"	"NAGLU"	"grey"	"grey"	-0.0514131691227641	0.00116671957643268	0.0373561649017528	0.0119813505380648	0.124272091694185	0.00571838136157781	0.0407424385397272
"RETREG3"	"RETREG3"	"grey"	"grey"	0.0138174085967349	0.0113150278892742	0.0781810713802817	0.0291790334864023	0.068128791121166	0.0480251982313885	0.0415477842543822
"TUBG2"	"TUBG2"	"grey"	"grey"	-0.0204911805091081	0.0131860129517196	0.0663915799260273	0.011100353978153	0.111375753299606	0.0462816481903604	0.0598459255024215
"AC100793.2"	"AC100793.2"	"grey"	"grey"	-0.0227787055399886	-0.0167012701023308	0.00326858897667365	-0.0211945065196932	0.0282610162455421	-0.00291337550041424	0.0145621946552284
"EZH1"	"EZH1"	"grey"	"grey"	-0.00759863465842205	0.0133446709264936	0.0625281275430285	0.00512146434668035	0.122698142359951	0.0438149924043569	0.0672505910965129
"BECN1"	"BECN1"	"grey"	"grey"	-0.0114582634248076	0.00152792944087285	0.0280911616831409	0.0284502726957377	0.0637184746151476	0.0118225444861972	0.016151998049218
"AARSD1"	"AARSD1"	"grey"	"grey"	-0.0474295784277617	-0.0423225403366329	0.0413112684362975	-0.0117836047124996	0.0988940743668928	0.0256197437151776	0.0452426215528367
"RUNDC1"	"RUNDC1"	"grey"	"grey"	-0.0311564079717405	-0.00357093662112389	0.0583952366418428	0.042181618930673	0.103820732092048	0.0154215850469089	0.026087812129122
"NBR2"	"NBR2"	"grey"	"grey"	0.00789747912964386	0.0460848608748726	0.068361436891782	0.0482847381648209	0.0534829337450765	0.00916587278280729	0.0196556964724322
"AC060780.1"	"AC060780.1"	"grey"	"grey"	0.00380397783382356	0.0140429816968527	0.0363789155461845	0.040305749811854	0.0498504198114553	0.012781603990536	0.0117549325207183
"NBR1"	"NBR1"	"grey"	"grey"	-0.0217070701000481	0.00609795465245353	0.105360581016389	0.072595516335171	0.167441242594865	0.0493610631256522	0.0595673225079831
"LINC00910"	"LINC00910"	"grey"	"grey"	0.0822381935025013	0.0217627828245448	0.0765401339349762	0.0707709940804823	0.0331275112582818	0.0585266690541061	0.0217510747840378
"DHX8"	"DHX8"	"blue"	"blue"	-0.0310067949307599	-0.00648876867951896	0.0733807348931823	0.0527508475024692	0.14625070074006	0.0284835376123744	0.0517197579775639
"DUSP3"	"DUSP3"	"grey"	"grey"	-0.0214593137128889	0.00626958946110071	0.0517759204043384	0.0481016058656022	0.0974138276426483	0.0111233403517958	0.0295798083029282
"MPP2"	"MPP2"	"grey"	"grey"	-0.0618147803335397	0.00827075580594109	0.0942313891289716	0.100196339607759	0.160706867329986	0.00723711297749305	0.0247561833304036
"LSM12"	"LSM12"	"grey"	"grey"	-0.012805395809144	0.0107572258261309	0.0724354721125576	0.026614428027341	0.131022383186185	0.0573337647132704	0.0768020815564595
"HDAC5"	"HDAC5"	"blue"	"blue"	-0.0900434169990375	-0.0404325766728839	0.0707167667047033	-0.0093886498138628	0.187516057253266	0.0438564544227761	0.0986641630016337
"ASB16-AS1"	"ASB16-AS1"	"grey"	"grey"	0.00292538059993929	0.0156157280092038	0.0349465160739018	0.0191729324301965	0.0503288596556219	0.0189711130105434	0.0275768583587044
"TMUB2"	"TMUB2"	"grey"	"grey"	-0.0150286366337667	-0.0215340784944651	0.0364885087778838	-0.012859297257371	0.0547976098406206	0.0221401559439401	0.0265234421313172
"UBTF"	"UBTF"	"grey"	"grey"	0.0102290546774941	-0.00478741846043305	0.0341872370540758	-0.00782308009658729	0.040142146850804	0.0395103610339794	0.0481612149512029
"RUNDC3A"	"RUNDC3A"	"grey"	"grey"	-0.0602830232097407	-0.0497032668789756	0.0159113029857853	-0.0373759529213488	0.106338494130787	0.0321471772322859	0.0650342462476731
"SLC25A39"	"SLC25A39"	"grey"	"grey"	-0.0206514687566437	0.00293925349187126	0.00589639609650054	-0.0036568538629472	0.0498667774696339	0.00313603490935479	0.0326134070025082
"GRN"	"GRN"	"grey"	"grey"	-0.0574978699105443	-0.0187411180137132	-0.0242971747158044	-0.0285957932360148	0.0383646713766361	-0.0178400540686596	0.00306519093727592
"GPATCH8"	"GPATCH8"	"grey"	"grey"	0.0608679348703192	0.0968426907768236	0.156748259042409	0.18380072554067	0.139537115378796	0.0412408835903561	0.0484704025917081
"EFTUD2"	"EFTUD2"	"blue"	"blue"	-0.0539339545480541	-0.00633448183100965	0.0835181587820388	0.0557286783326412	0.162580852190587	0.0236901477628946	0.0551038246582921
"C1QL1"	"C1QL1"	"grey"	"grey"	-0.0392455884937418	-0.0407086144800817	0.0320951679548357	-0.0433849603030978	0.0968296030970553	0.0435135742753037	0.0730818248273113
"DCAKD"	"DCAKD"	"blue"	"blue"	-0.0362050776981232	-0.0254977982781297	0.0695468190535147	-0.0175870914544723	0.158894975577706	0.0735261152503725	0.0975501344824379
"NMT1"	"NMT1"	"blue"	"blue"	-0.0447000832581095	-0.00227941784565522	0.093299226277048	0.0530834426814611	0.183196792118284	0.0451080058355426	0.0685279241175981
"AC138150.1"	"AC138150.1"	"grey"	"grey"	0.0466238765356127	0.0287684264905196	0.0503157190502027	0.0253810572081806	0.0678883781433018	0.0571295627549873	0.058900151547526
"MAP3K14"	"MAP3K14"	"grey"	"grey"	0.0414839148094102	0.0186439711063924	0.0647330670577824	0.0342651160520929	0.0507591126194284	0.0880610233325234	0.0854539412641156
"PLEKHM1"	"PLEKHM1"	"blue"	"blue"	-0.0893888402007885	-0.0198553240906227	0.0620338852009264	0.0851881558163995	0.1438712288363	-0.0299747482202816	0.00435753835386023
"MAPT"	"MAPT"	"grey"	"grey"	0.00213477573557064	0.0397042171932397	0.0807465838283841	0.0309642421212205	0.0973881968325163	0.0499252576174665	0.0663477525385299
"KANSL1"	"KANSL1"	"brown"	"brown"	0.121605204289448	0.134902558088312	0.0908690349893691	0.168643384771015	0.0232854380948874	0.0481319286235067	0.00176348716498482
"ARL17B"	"ARL17B"	"blue"	"blue"	-0.0629048114344292	-0.0354860488414921	0.0878902019166837	-0.0136509400215224	0.188619540607766	0.0904533452308309	0.0853883432340284
"LRRC37A2"	"LRRC37A2"	"grey"	"grey"	0.0113687640639654	0.0200338991054441	0.0611407851623056	0.0240426804619751	0.0675967121260204	0.0513246746872871	0.0379105578786441
"ARL17A"	"ARL17A"	"grey"	"grey"	0.00941654263866375	0.0193633781722234	0.0653760145786502	0.0485008743853696	0.0395943038819744	0.0184968926187687	0.00340639946858614
"NSF"	"NSF"	"grey"	"grey"	0.0782771160775916	0.0725023195477222	0.103762079068911	0.128909948932233	0.0653743929089048	0.0504097139732774	0.0174966426692327
"GOSR2"	"GOSR2"	"grey"	"grey"	-0.022716297273032	0.0113904719552878	0.108049499664218	0.0842965173144704	0.127935837880383	0.0231732071251582	0.0221864312441969
"AC005670.3"	"AC005670.3"	"grey"	"grey"	0.0763861247252706	0.0664855429768004	0.0865459401639789	0.0613081612875921	0.0467230849157904	0.0719832975840351	0.0427166198874721
"CDC27"	"CDC27"	"grey"	"grey"	0.0101296106520434	0.0687325266344133	0.144330690931406	0.185344496024762	0.187835099582706	0.0356439224455385	0.0359667037803597
"AC002558.3"	"AC002558.3"	"grey"	"grey"	-0.0229873404273815	0.0170680013194614	0.0462504356169834	0.0685708254058474	0.0783490686523852	-0.0228216472423646	-0.00210012535158371
"EFCAB13"	"EFCAB13"	"grey"	"grey"	0.0653121602518038	0.0440597119008524	0.046858822854579	0.0267293558328946	0.00965838400548629	0.0634151625818746	0.0401900308436915
"NPEPPS"	"NPEPPS"	"grey"	"grey"	0.0321567128264671	0.0882989583458093	0.160746212895988	0.137265980713883	0.212462716276613	0.0772222415803975	0.100864307967234
"AC025682.1"	"AC025682.1"	"grey"	"grey"	0.00712134801246627	0.0163496555997041	0.0410058932031724	0.00110017487811533	0.0497248631189439	0.0335224376005065	0.0367730468716306
"KPNB1"	"KPNB1"	"blue"	"blue"	-0.0242065978128247	0.0154157070877699	0.117324683913704	0.0677566759026239	0.184885361561664	0.0452926627503685	0.0558701468128709
"CDK5RAP3"	"CDK5RAP3"	"blue"	"blue"	-0.0358920398328555	-0.0246595088133268	0.0290358903399618	-0.0163507470411691	0.0813408521958115	0.0284701647043758	0.0673620014248665
"NFE2L1"	"NFE2L1"	"grey"	"grey"	-0.0159447534843121	0.0148066298129583	0.0435379749508321	0.02988156312036	0.0585545734555094	0.0150323428899333	0.0307334239102899
"CBX1"	"CBX1"	"grey"	"grey"	-0.0250563326948508	-0.0131130056621946	0.0583074672752542	0.00240362237862996	0.111127039115899	0.0617562328473072	0.0778552184099356
"SKAP1"	"SKAP1"	"grey"	"grey"	0.0601954917646962	0.0621125469786662	0.0655786159815418	0.0655927296449418	0.0452561279636587	0.0146289356262668	-0.0118208568720315
"TTLL6"	"TTLL6"	"grey"	"grey"	-0.0403475580654234	-0.026451056465871	0.068964954699728	-0.0205565110781258	0.116844668962167	0.0597213114004065	0.0660787795899432
"CALCOCO2"	"CALCOCO2"	"blue"	"blue"	-0.0217233336171407	0.0184939510712132	0.120465987836458	0.0828109309038496	0.192551015345778	0.0667838143329036	0.0753087884110211
"UBE2Z"	"UBE2Z"	"grey"	"grey"	0.00443852721227394	-0.00473684476793142	0.0820138900746786	0.0264436364139499	0.0679203136630908	0.0490005065307439	0.0365910630132232
"SNF8"	"SNF8"	"grey"	"grey"	-0.0113279797891637	0.0098966152883909	0.0530216360057512	0.0364051468282316	0.0761450260003853	0.0141916703058529	0.0254168572169397
"IGF2BP1"	"IGF2BP1"	"grey"	"grey"	-0.0161866892933885	-0.0119673475946267	0.0900335901247283	0.00150748730783972	0.146391493247403	0.0602981216207784	0.0438168243043876
"ZNF652"	"ZNF652"	"grey"	"grey"	0.0292011943556443	0.083011630864057	0.130749785184601	0.132490759701889	0.157593328512569	0.0577935060095427	0.0851377973237108
"SPOP"	"SPOP"	"grey"	"grey"	0.0873317861809727	0.0734127642872369	0.108034556809884	0.128157204247309	0.0888371649329558	0.0585213432233274	0.0622463366698849
"SLC35B1"	"SLC35B1"	"grey"	"grey"	-0.0459126956919663	-0.0259491219794488	0.0189544660813519	0.00197258888069187	0.0528540626664951	-0.00122630878202785	0.0195814698292175
"FAM117A"	"FAM117A"	"grey"	"grey"	0.0314753616097174	0.0594257375231697	0.0749468501398582	0.0443406797392011	0.0986590440984053	0.0430812199019749	0.0662511862413801
"KAT7"	"KAT7"	"grey"	"grey"	0.00164191396524835	0.0572708507229761	0.103632209576982	0.132628680174306	0.155948392279195	0.034648500550511	0.0456596239976075
"ITGA3"	"ITGA3"	"yellow"	"yellow"	0.0327111904751502	-0.0158988299735863	0.0338726449219715	-0.0155065634821756	0.000220044947977407	0.0822154685002945	0.0417766663664661
"LRRC59"	"LRRC59"	"grey"	"grey"	-0.0136072954277765	0.002079787535921	0.0336717310497237	0.0442989713282723	0.0490155389902615	0.00380968697100084	0.00389642984802979
"RSAD1"	"RSAD1"	"grey"	"grey"	-0.0266972854655808	0.00113291641233197	0.039159876321496	0.0147501578310135	0.0791817463288586	0.0208686691971748	0.0390611652852952
"ANKRD40"	"ANKRD40"	"grey"	"grey"	-0.0122289127935833	0.0354798380064706	0.0507556707556129	0.0329262413050343	0.0769894949995411	0.0257535847258758	0.0379465475742164
"LUC7L3"	"LUC7L3"	"blue"	"blue"	0.0090727970850605	0.0548619832438796	0.136985458287431	0.144576975687156	0.221820824110325	0.0700482730042765	0.0777236876019068
"TOB1"	"TOB1"	"grey"	"grey"	0.0201768049137439	0.0363876731782823	0.0396190685832568	0.0613711471989067	0.0894200825769966	0.0162131001346758	0.0456119662784539
"SPAG9"	"SPAG9"	"grey"	"grey"	-0.0036207217512457	0.0363653242381421	0.172411016541026	0.198559829810178	0.197541914244099	0.0323884910676238	0.0437598249713687
"AC005920.2"	"AC005920.2"	"grey"	"grey"	0.0453733618262358	0.0353123120709361	0.00458276637257056	0.0466056905946575	-0.0334440317625824	-0.0219900132074167	-0.0341679619508532
"MBTD1"	"MBTD1"	"grey"	"grey"	0.0404343199722011	0.0581610941394815	0.101266421842792	0.0969215881259523	0.0931767411522288	0.0448063555941252	0.0432301248703939
"UTP18"	"UTP18"	"blue"	"blue"	-0.0424747729738852	0.0282162329343878	0.0827403098449567	0.107759574826058	0.14676917296934	-0.00349866582384555	0.0209510446159064
"TOM1L1"	"TOM1L1"	"grey"	"grey"	0.0804944350551074	0.117446742436113	0.141405278641066	0.124328881308716	0.144660299950729	0.0506358646741299	0.0698550409505002
"COX11"	"COX11"	"grey"	"grey"	0.0684420390597157	0.0667237669191648	0.0702906898014371	0.0603798389468115	0.0925545251551203	0.0525009354995365	0.0550560382287269
"STXBP4"	"STXBP4"	"grey"	"grey"	0.126457753918458	0.124770948803669	0.0922316506915957	0.150612315326873	0.0367806355766014	0.00996537524820532	-0.0232628135295076
"HLF"	"HLF"	"grey"	"grey"	-0.0201289328424924	0.0829320232312558	0.1051139421563	0.148811856582083	0.202507275764696	0.0107509202242328	0.0848114141972611
"MMD"	"MMD"	"grey"	"grey"	0.0387813991727019	0.0275492551916978	0.0381394021214946	0.0426477587790811	0.0100161766049334	0.0346887806941628	0.0172975923537022
"PCTP"	"PCTP"	"grey"	"grey"	0.0195200939278353	0.0452131321409024	0.0643384124082738	0.0580096909625382	0.064328855152277	0.0333056057325133	0.0335664433245478
"DGKE"	"DGKE"	"grey"	"grey"	0.0178741129999625	0.0685871446750053	0.0962600215276311	0.104266869806085	0.132784839900632	0.0256526813097453	0.0370442162505778
"TRIM25"	"TRIM25"	"grey"	"grey"	0.0156664575231432	0.0163191721184015	0.0653395593524863	0.0357024193806042	0.0591610421371711	0.0228529092531343	0.0208402464373244
"COIL"	"COIL"	"grey"	"grey"	-0.00733161842355797	0.0284491845844051	0.0502393209470179	0.0531243212737747	0.0696909632813554	0.0089808596056335	0.0124669314179255
"SCPEP1"	"SCPEP1"	"grey"	"grey"	-0.0264973986172255	0.00996361960264734	0.0579266342221615	0.0258483001844382	0.0972828784493617	0.0233078960124928	0.0463118115266498
"AKAP1"	"AKAP1"	"grey"	"grey"	-0.00563085423553959	0.000777407479142779	0.0554839934875082	0.000676627603889802	0.0938291943640239	0.0302520681661345	0.0592433493450362
"MSI2"	"MSI2"	"grey"	"grey"	0.14782497663545	0.123899820512372	0.171737035487682	0.145903238644763	0.0922079272918778	0.0915248932554123	0.10986235153432
